Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.008266500023,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.01828650001,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.0283065,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.03832649998,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.04834649997,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.05836650002,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.0683855,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.07840549998,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.08842550003,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.09844550001,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.1084655,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.1184855,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.1285045,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.1385245,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.1485445,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.1585645,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.1685845,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.1786045,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.1886245,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.1986435,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.2086635,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.2186835,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.2287035,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.2387235,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.2487435,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.2587625,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.2687825,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.2788025,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.2888225,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.2988425,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.3088625,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.3188815,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.3289015,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.3389215,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.3489415,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.3589615,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.3689815,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.3790005,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.3890205,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.3990405,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.4090605,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.4190805,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.4291005,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.4391230833,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.4491420834,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.4591620833,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.4691820833,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.4792020833,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.4892220834,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.4992420833,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.5092610833,0.2777950129682353,-0.42732404168450977,-1.042856219979804,2.2235147544784315
0.5192810833,0.3253923085839216,-0.43087929211588233,-1.0911761425876472,2.276910738184314
0.5293010834,0.35813912964274514,-0.4444346341982353,-1.1244104895856863,2.322267707690196
0.5393210833,0.3787839699035294,-0.4361345230452941,-1.1236362953033332,2.3209420600960784
0.5493410833,0.40478302958,-0.4136402013080392,-1.1180149885464707,2.3291331065137255
0.5593610833,0.437607446634902,-0.3859191968080392,-1.1302368845621569,2.348998520382353
0.5693800834,0.46343634373882353,-0.3857870970276471,-1.1861453580543138,2.399365528947059
0.5794000833,0.47927328799960783,-0.3957213788394117,-1.2463371233758824,2.458554461917647
0.5894200833,0.49949466373078427,-0.3748968900433333,-1.2545787050484314,2.4826604159607846
0.5994400833,0.5539463220562745,-0.26629925377666663,-1.1231713155445098,2.6436091228313723
0.6094600834,0.735430331232745,-0.15547109963941178,-0.9874287315641177,2.853189952537255
0.6194800833,0.8879342053896079,-0.1269435734982353,-1.0390708242758824,2.96093232112549
