Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.01901583333,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.02900783331,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.03899883333,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.04899083331,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.05898283332,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.06897383332,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.07896583332,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.08895783333,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.09894883333,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.1089408333,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.1189328333,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.1289238333,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.1389158333,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.1489078333,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.1588988333,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.1688908333,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.1788828333,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.1888738333,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.1988658333,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.2088578333,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.2188488333,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.2288408333,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.2388328333,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.2488238333,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.2588158333,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.2688078333,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.2787988333,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.2887908333,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.2987818333,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.3087738333,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.3187658333,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.3287568333,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.3387488333,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.3487408333,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.3587318333,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.3687238333,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.3787158333,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.3887068333,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.3986988333,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.4086908333,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.4186818333,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.4286738333,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.4386658333,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.4486568333,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.4586488333,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.4686408333,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.4786318333,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.4886238333,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.4986158333,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.5086068333,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.5185988333,-0.17669540614060783,-0.6195309285764705,0.4023934574666667,3.671130389421569
0.5285908333,-0.13429659766413726,-0.6303820652627451,0.3335952786039216,3.749469853441177
0.5385818333,-0.11298491541315686,-0.6090140978389608,0.2707824358,3.811327784303922
0.5485738333,-0.12648437574060784,-0.5797663308801373,0.22314883872156865,3.8569814185588234
0.5585658333,-0.16581414982296078,-0.5480464413938627,0.18616134744705884,3.8950712828725487
0.5685568333,-0.23353683081511764,-0.5246171068801373,0.15954734411372548,3.929566682460784
0.5785488333,-0.31884838363864704,-0.5220108767468039,0.13468496023137255,3.9678895237549017
0.5885408333,-0.40956054520727453,-0.5337377428997451,0.10868779230980394,4.00708496377451
0.5985318333,-0.49202548424649023,-0.5468175744997451,0.08913356811372551,4.037736760990196
0.6085238333,-0.5518852022464902,-0.5550398316964117,0.08083090023137256,4.051485527558823
0.6185158333,-0.5805664356366863,-0.5588521073826863,0.09547629515294119,4.035300229127451
0.6285068333,-0.5723591160680588,-0.5593875518258236,0.12639278294705886,4.012956643382353
0.6384988333,-0.5270958770190393,-0.5562055887807255,0.16202339918235295,4.014393609343138
0.6484908333,-0.449365382621,-0.541671084584647,0.21311710332941178,4.044337407715687
0.6584818333,-0.3723278692680589,-0.5268191453630784,0.26744362981960784,4.076016991990196
0.6684738333,-0.31160853891707846,-0.5146218879140588,0.3196934316823529,4.098157791362745
0.6784658333,-0.2682709828896275,-0.4945359339885686,0.35006367487450984,4.1092575866764705
0.6884568333,-0.24939901662296077,-0.4710931279454314,0.35646282182352945,4.117901697558824
0.6984488333,-0.2396325771308039,-0.44715366973170595,0.34193988594313723,4.139079792352941
0.7084408333,-0.22402187568766663,-0.41995014668660785,0.3082716526117647,4.165298632254902
0.7184318333,-0.1982967526939412,-0.38828463057680396,0.2625740571607843,4.179995895117647
0.7284238333,-0.1565118516939412,-0.35209659125523524,0.208505427272549,4.171449199823529
0.7384158333,-0.09958520742139217,-0.3225856651964118,0.16020694444901962,4.146514943666666
0.7484068333,-0.030680377068450993,-0.3166097477454313,0.13970244452745098,4.131487764980392
0.7583988333,0.04380416742174509,-0.33237913229445093,0.1461688688607843,4.140214157784314
0.7683908333,0.11279952928645097,-0.35499704525523534,0.147009102272549,4.145206200627451
0.7783818333,0.16726546313350982,-0.3735843176866078,0.12137847450784313,4.125774895529411
0.7883738333,0.20683055038743134,-0.3824532597454314,0.07316781456666666,4.085013933470588
0.7983658333,0.23882875301292156,-0.3760354647709216,0.022376526135294107,4.042555713392157
0.8083568333,0.2726809443309608,-0.3546568118454314,-0.011217734178431384,4.0155191544117645
0.8183488333,0.3063948203368431,-0.326607529194451,-0.020963621001960787,4.008260367372549
0.8283408333,0.3308380333760588,-0.2903724025846471,-0.008504534413725484,4.0164595211960785
0.8383318333,0.34365548263096074,-0.23826743396503922,0.016846390056862764,4.021639179411765
0.8483238333,0.34558085609566663,-0.18077218094543135,0.045152290978431375,4.0160189355490195
0.8583158333,0.3406407456662549,-0.1347072857689608,0.07176161652745099,4.007641643156862
0.8683060833,0.3395077422976274,-0.1062793959062157,0.09098253795882354,4.002807114607843
0.8782980833,0.34774002001725485,-0.095121248867,0.0995460260372549,4.0021514798039215
0.8882900833,0.3633692419407843,-0.0949667763179804,0.10136584005686275,4.002925528254902
0.8982810833,0.38218780399568625,-0.09680711006307845,0.09159296433137255,3.9978650921176473
0.9082730833,0.3978768810564705,-0.08801075086700001,0.05807080820588236,3.980340204019608
0.9182650833,0.4093936157643137,-0.059203365225823534,0.01185517238235295,3.9659985321372546
0.9282560833,0.426570826407451,-0.009971976335627457,-0.03638134141960784,3.956300350980392
0.9382480833,0.4506295749917647,0.056332663146725484,-0.0830738463352941,3.940464563921569
0.9482400833,0.4819524514388235,0.12887896456241177,-0.12641441768823528,3.9207552129215686
0.9582310833,0.5162567702913725,0.1937199026408431,-0.17813709878627448,3.9120497724705885
0.9682230833,0.5486771877443136,0.24420297402515687,-0.2505510582137255,3.921759624490196
0.9782150833,0.5713988959482353,0.26947547415456863,-0.3443586956215686,3.958904415313725
0.9882060833,0.582439737532549,0.25155356613888236,-0.43771700318039214,4.024055522
0.9981980833,0.5813756102090196,0.19451518988594116,-0.507994069,4.062867088803921
1.008190083,0.5639497796835294,0.14286743054280393,-0.5643688636666667,4.0967460947450975
1.018181083,0.5411408146768627,0.14172566996437255,-0.5697564537647059,4.099145377431372
1.028173083,0.49663158259980394,0.19120879867613724,-0.5317898404901961,4.038531279254902
1.038165083,0.4395424675992157,0.21679480415652944,-0.4682945015098039,3.960590603843137
1.048156083,0.40879912116392153,0.212477925224902,-0.4110338880784314,3.901457774588235
1.058148083,0.40886729496784313,0.20346543402966666,-0.3740650734901961,3.8643361632156865
1.068140083,0.4268896188717647,0.19411383872339216,-0.3525539925882353,3.839140635352941
1.078131083,0.4649614361756863,0.19306335776849018,-0.34458058027450983,3.820029709647059
1.088123083,0.5141642553992157,0.20987637859790198,-0.3405138303333334,3.7989553856078433
1.098115083,0.5665628029639216,0.23483668041358827,-0.33796666854901963,3.7781971346274514
1.108106083,0.6144532418482354,0.2550683160018235,-0.34182618629411765,3.766129114901961
1.118098083,0.6405057326149021,0.2686145203749608,-0.3494208595294117,3.765896441921569
1.128090083,0.6391746125384314,0.27980865932201965,-0.36580408135294123,3.784470715490196
1.138081083,0.6082377282894118,0.282766261255353,-0.3838555596568628,3.7978785133137256
1.148073083,0.5514047670070589,0.27717548612790194,-0.39478024514901966,3.781283172431372
1.158065083,0.47489613287568627,0.26230369504358825,-0.41276793147372554,3.7347829213921564
1.168056083,0.40261339614627456,0.25469071771025487,-0.42397704387960783,3.6966724011176466
1.178048083,0.3487596027168627,0.25928348776907845,-0.4238958937031373,3.6825266044509806
1.188040083,0.32500009075960784,0.2638950377102549,-0.39586795337372555,3.6954828632941177
1.198031083,0.3371353344086274,0.26691652333770594,-0.3362130197756863,3.7306840629215685
1.208023083,0.36110433109882356,0.2636416812984902,-0.2526137380894118,3.7635879138235295
1.218015083,0.37331292899882357,0.25489006190633334,-0.1542644192266667,3.792457134294118
1.228006083,0.3723923827061569,0.23759188841613724,-0.0576830002854902,3.82008143054902
1.237998083,0.3512498956669412,0.2079583256122157,0.026238440073333327,3.8495822364117642
1.247990083,0.3093282042179216,0.17722682195339218,0.08832701923019609,3.8811215403137256
1.257981083,0.25783722190811764,0.16523351195339217,0.11236563362235295,3.8925177775490196
1.267973083,0.19546481489439219,0.16929134775731375,0.09799590624980392,3.8697639846078427
1.277965083,0.1323724121394902,0.1790452888357451,0.07560612642627451,3.8393926729215684
1.287956083,0.07444528204537255,0.18572558940437256,0.05808806323019608,3.81454928927451
1.297948083,0.0204707636767451,0.19020285403182355,0.05251987442627451,3.803337259
1.307940083,-0.022145807731098036,0.2014392591886863,0.0640966620537255,3.8114399203333336
1.317931083,-0.04824601420364705,0.22215247603574512,0.08795846123019607,3.834597028019608
1.327923083,-0.06230389293698039,0.242560387973,0.1051535402890196,3.8514698492352943
1.337915083,-0.07297341051933333,0.2521988579984902,0.1075164001517647,3.8518067418823527
1.347906083,-0.0896691430742353,0.2594895046945686,0.10049281644588234,3.8416127902745094
1.357898083,-0.1187065199095294,0.2636890552357451,0.08250968175960784,3.8212113257843137
1.367890083,-0.1603501017350196,0.27042001733378435,0.06333216730862745,3.8043651133137257
1.377881083,-0.1975033307703137,0.2907747368141765,0.041175565269411754,3.782352282
1.387873083,-0.21769434684090197,0.3132303752161373,0.011806560308627439,3.7480277149215686
1.397865083,-0.21171362692913726,0.32006490754947053,-0.010269212577647072,3.731111605019608
1.407857083,-0.20726926508011764,0.3282581780396666,-0.022140390307058836,3.7211774009215683
1.417848083,-0.2190074170405098,0.3385227616063333,-0.02291802412666668,3.7080213895490193
1.427840083,-0.24392195866207844,0.3399616696573138,-0.009517673391372565,3.6949000552352937
1.437832083,-0.2644600220287451,0.3196144369043726,0.02395535465568626,3.6783736947843138
1.447823083,-0.27107279872090195,0.2821145059514314,0.07370110360666665,3.6654084539019607
1.457815083,-0.2714759484758039,0.2333014050847647,0.12602740080862743,3.6572055835294117
1.467807083,-0.2792374710558039,0.17509596757496076,0.1816436281615686,3.652222645313725
1.477798083,-0.2844992657695294,0.11193918238672548,0.2410453658478431,3.6484110365686275
1.487790083,-0.28262422278913724,0.050130762257313735,0.3038634367498039,3.639967100039216
1.497782083,-0.27994841795580394,-0.003324170807392152,0.36454394904392157,3.624396760901961
1.507773083,-0.27990969018521566,-0.045616150083862744,0.4221692797105882,3.600931791098039
1.517765083,-0.3052529230107059,-0.0737342378387647,0.4731770871027451,3.5782377393137255
1.527757083,-0.34718778788639215,-0.09897650155837254,0.5071110706517646,3.5711719166274505
1.537748083,-0.3906131638289411,-0.12566559001523528,0.5248877756909803,3.5762499888039216
1.547740083,-0.4295356164754118,-0.14859114104464707,0.5259993543184314,3.5912423110392155
1.557732083,-0.4495988701577647,-0.1720314247524902,0.5173108504752941,3.607705471
1.567723083,-0.45833915053227453,-0.19536828153568628,0.509944757494902,3.6192483872745096
1.577715083,-0.4576468036538432,-0.21697992306862746,0.49786911065176465,3.6330984082745097
1.587707083,-0.45272774821462747,-0.234500841072549,0.48502937031843135,3.6461534880980393
1.597698083,-0.4437376426832549,-0.2512356295960784,0.468241096985098,3.662124852431372
1.607690083,-0.43412185641462747,-0.27233254991372546,0.4512167107694118,3.678515199117647
1.617682083,-0.42771880773894116,-0.29786574701568624,0.44094533123999996,3.6886184375294113
1.627673083,-0.4204801790487451,-0.3263654773843137,0.43081218676941174,3.6977240039411767
1.637665083,-0.41555962884286274,-0.35877959760980394,0.41766018220078427,3.707985513980392
1.647657083,-0.41060216880560785,-0.385932158154902,0.397785358612549,3.7223700405686273
1.657649083,-0.4048330880056079,-0.40640568502745106,0.37026402792823526,3.73801770572549
1.667640083,-0.4012070805330588,-0.4318088446392157,0.34530876502745095,3.7421755432549024
1.677632083,-0.390837239913451,-0.46422409990392155,0.32973730872039214,3.7222929307098043
1.687624083,-0.370122781958549,-0.5043027847960784,0.36745882048509804,3.748350834631372
1.697615083,-0.36297134879541176,-0.5377846123313725,0.3646579583282353,3.7358181775921566
1.707607083,-0.37304057230717647,-0.5533998596980392,0.3154625470203921,3.688807449605882
1.717599083,-0.38368223894639214,-0.5657369630607844,0.257356059312549,3.6367786032137257
1.727590083,-0.3781318898718824,-0.5670820691588235,0.17845863836549017,3.593679461978431
1.737582083,-0.35819893665137253,-0.5529715339431373,0.09708128715372547,3.5623171683509804
1.747574083,-0.3262006652454902,-0.5282215025901961,0.017555233196862724,3.5305126159980396
1.757565083,-0.28653597467490194,-0.5013293495196078,-0.05447603170509808,3.491754914429412
1.767557083,-0.24942022872784314,-0.4833868300686275,-0.10145812284235298,3.4619489454294112
1.777549083,-0.2149804352239216,-0.4783717649117647,-0.11974905035215691,3.4490407681156863
1.787540083,-0.18575309911607843,-0.4831506885392157,-0.12810562727372554,3.441397030292157
1.797532083,-0.16211328490235294,-0.4865162082843137,-0.13576482627372552,3.434012118860784
1.807524083,-0.13595787239843138,-0.49088899118627455,-0.14970087368549023,3.4197269828411763
1.817515083,-0.1109300624709804,-0.5047880291666667,-0.17304898923450987,3.395090609978431
1.827507083,-0.09668376007686276,-0.5252060533431373,-0.20082989043058827,3.365173057429412
1.837499083,-0.09382865926117648,-0.542201856982353,-0.21113175574431375,3.352835795919608
1.847490083,-0.09209239306313725,-0.5486053492162746,-0.19344133729333335,3.3703814622333335
1.857482083,-0.0814700817101961,-0.5515417693241177,-0.16106792974431378,3.4038838959588236
1.867474125,-0.05980082718078432,-0.5527764261064705,-0.11509948209725496,3.4497657320960786
1.877466125,-0.019673518663137265,-0.5570600504398039,-0.06854794094039222,3.4916070840372546
1.887457125,0.030614100944705867,-0.5629948367456862,-0.036587942999215736,3.520748067135294
1.897449125,0.07923262853882351,-0.5608935079535293,-0.00925533980313731,3.555076749292157
1.907441125,0.11439461335843135,-0.543031152675098,0.00731061323999995,3.5806084501156863
1.917432125,0.15775639519176468,-0.5293188300515687,0.011175359087058773,3.6141595463117646
1.927424125,0.21581466754627449,-0.5208317513103922,0.007348608675294065,3.6614561004490196
1.937416125,0.2758986964933334,-0.5124736323378432,-0.0008268191972549568,3.695456419311765
1.947407125,0.31579737814823533,-0.493308030147647,-0.018723575577647113,3.7109839423313726
1.957399125,0.33487046391686276,-0.4602673463633333,-0.04760058894039221,3.711043834723529
1.967391125,0.3464645796462745,-0.41890634987313724,-0.07511208253450986,3.700497767762745
1.977382125,0.3657897420305882,-0.37415138291235295,-0.1083651062403922,3.6890734180568625
1.987374125,0.3829065794560784,-0.32554488367705886,-0.1569804966913726,3.6862845120568624
1.997366125,0.38734330409529416,-0.2776225373241176,-0.21767715190705886,3.6955333538999997
2.007357125,0.38366628539921566,-0.2356411971280392,-0.2871597186913726,3.7222078418215685
2.017349125,0.3768781481305882,-0.18777137253196077,-0.36521508326,3.766192440409804
2.027341125,0.4021613072639216,-0.13628112972607842,-0.4403331621031373,3.8128856976058825
2.037332125,0.46675498263647064,-0.09671185770254902,-0.5060797479070588,3.853158596370588
2.047324125,0.5374130834011764,-0.07081392618686275,-0.5593300771619608,3.8869365569196077
2.057316125,0.5948535904501961,-0.05639367772019607,-0.5937283181619608,3.9074871357823526
2.067307125,0.6227388794823528,-0.049194075622156865,-0.6164757756129413,3.9240303953901963
2.077299125,0.631063660009804,-0.04844934672019608,-0.6372666744560784,3.9427445308607845
2.087291125,0.6275193193647058,-0.04990763658294117,-0.6528129189462746,3.9585979327235292
2.097283125,0.6213984533019608,-0.054959562116274514,-0.6711812016913726,3.9779612439784313
2.107274125,0.617151078845098,-0.06441565633980392,-0.6900547067894118,3.9979112272725494
2.117266125,0.6161242303868627,-0.07319529650254902,-0.7062324047109805,4.0150482619000005
2.127258125,0.6224975987111764,-0.07468322944372549,-0.7278614617698039,4.0368178465078435
2.137249125,0.6357550767484313,-0.07266414575156861,-0.7578818351031373,4.066495719841176
2.147241125,0.6474423136856862,-0.06751280035549019,-0.804201666024706,4.111416109076471
2.157233125,0.6509751096621569,-0.06354794673588234,-0.8680278312796079,4.173870530939215
2.167224125,0.6563113438739215,-0.06442353288490195,-0.9491752263972549,4.25320012562549
2.177216125,0.6680916138811765,-0.06109937932215685,-1.055188548122745,4.354807669684313
2.187208125,0.6712025869909803,-0.05229076104725489,-1.187042412664706,4.475638913856862
2.197199125,0.6580478472556862,-0.03855347310490195,-1.3793050659588233,4.535570024229412
2.207191125,0.6452656203007843,-0.037843345961176465,-1.534373202135294,4.614682954994118
2.217183125,0.6342122029105882,-0.06303827017098039,-1.6482179864156863,4.706917452078431
2.227174125,0.6186846057380392,-0.0914141427552941,-1.7549005391784316,4.788686775450981
2.237166125,0.5825109709203922,-0.12223231132784314,-1.8339519253294116,4.845584100862745
2.247158125,0.5316149700184314,-0.15818638750235295,-1.9013935730784315,4.8815464063921565
2.257150125,0.48945144604392155,-0.19880595131411763,-1.9692504533960784,4.905905243215686
2.267141125,0.46145041581254903,-0.24492110673862746,-2.043787353396078,4.919379895862745
2.277133125,0.44268012839882354,-0.29643583334058826,-2.140349453592157,4.919515698333334
2.287125125,0.43367536469882356,-0.34874144745235297,-2.2633256855333332,4.909954317294118
2.297116125,0.43428837932627445,-0.39922482839352935,-2.4080865792392157,4.898530730607843
2.307108125,0.44467254132431366,-0.4560168820798039,-2.572682248847059,4.902698645745097
2.317100125,0.4554917246988236,-0.523132174942549,-2.759364640552941,4.9355146454705885
2.327091125,0.45820413768901963,-0.5963900194523529,-2.9660340306509805,4.985293834215686
2.337083125,0.4517608944243137,-0.674291860197451,-3.188019869670588,5.0296096771372545
2.347075125,0.44323500049098036,-0.7548104216758823,-3.409345214082353,5.0453021635686275
2.357066125,0.4385915044047059,-0.8421225190772549,-3.5909663820235296,5.020073852627451
2.367058125,0.45828499407725487,-0.9451752808733334,-3.695196509356863,5.009927912039216
2.377050125,0.5157883558145099,-1.0773238622792158,-3.723917069572549,5.076808164509805
2.387042125,0.6002802493752941,-1.2323536246517648,-3.695572141376471,5.21330632827451
2.397033125,0.6887322757870589,-1.4014963184537257,-3.6314119166509804,5.393150641980392
2.407025125,0.7599085659831373,-1.5745692870596077,-3.5793441924941174,5.5673987586274505
2.417017125,0.8033246638654903,-1.7463147485341175,-3.5735275199450984,5.714914454490196
2.427008125,0.8275123765125492,-1.9243465228831376,-3.6007989910725486,5.858238047411764
2.437000125,0.8564465206105882,-2.119755350877255,-3.6302723860294117,6.018925996313725
2.446992125,0.9055312303556863,-2.3279899946988234,-3.638426867127451,6.201661257803922
2.456983125,0.9736637237870588,-2.5291327169086277,-3.6104064135431377,6.390107016156863
2.466975125,1.0537007068654902,-2.719910486947843,-3.5441860657,6.573152614215687
2.476967125,1.157154349757647,-2.898233584575294,-3.4385044759941175,6.759646026235294
2.486958125,1.2947157359635293,-3.0577994792811762,-3.2828995768764706,6.955575958529412
2.496950125,1.4722776299360785,-3.1890139163988236,-3.0591614763666666,7.165334467980392
2.506942125,1.6824273136027452,-3.276072720438039,-2.7725659795039217,7.387710795294118
2.516934125,1.903549968822353,-3.309577151477255,-2.441779474072549,7.606732391039215
2.526925125,2.124071974538039,-3.3026830721184317,-2.0990447679941173,7.811652486058824
2.536917125,2.3057486573458825,-3.2746307225321574,-1.788257081347059,7.97711838890196
2.546909125,2.4078756673262744,-3.2189108790850978,-1.527362619680392,8.070340015666666
2.556900125,2.4540464429537256,-3.1358458036007844,-1.3161697203666667,8.100118044784313
2.566892125,2.465438332434118,-3.0504859596752945,-1.145982473072549,8.086640604862744
2.576884125,2.464058921951961,-2.9729775677341177,-0.9943007833666666,8.048562520215688
2.586875125,2.4660233176970587,-2.8922413407929413,-0.8306901173470587,8.01131865662745
2.596867125,2.4704974337049017,-2.808977941498824,-0.6271121043078431,7.996769157843136
2.606859125,2.489785530759804,-2.735879611338039,-0.3688386971901961,8.015641742294118
2.616850125,2.5234190835009804,-2.6768875341576472,-0.08425753181764704,8.050641715470588
2.626842125,2.5471244983219608,-2.644464402341961,0.19367184104509805,8.081789681
2.636834125,2.541001954768628,-2.6541127954399997,0.4354813233,8.089244729568627
2.646826125,2.504750143529412,-2.695895238600784,0.6221709036333333,8.069897270568628
2.656817125,2.44081404702549,-2.748050688175294,0.7816662992607842,8.052850224470587
2.666809125,2.3807098724196076,-2.8082895981125486,0.9372737550843138,8.036658133568627
2.676801125,2.349063308886275,-2.870561218041961,1.0994531373392158,8.002490904058824
2.686792125,2.3461545218888236,-2.922808170810588,1.283670916162745,7.951446285352941
2.696784125,2.35797136135549,-2.980211484977647,1.4730553291431374,7.901776036392157
2.706776125,2.3726549100829413,-3.048381644204314,1.6488783177901962,7.858146008960785
2.716767125,2.3922372052064707,-3.1157526553029413,1.795651525045098,7.816960346745098
2.726759125,2.4196957069711766,-3.170889382314706,1.9037595831182352,7.7753882548039215
2.736751125,2.4684733906143137,-3.210518639897059,1.970926858882941,7.74657657545098
2.746742125,2.5535021216339215,-3.24934892705,2.001118876647647,7.752246943745098
2.756734125,2.6620303938888235,-3.293613375659804,2.01462298680451,7.7773527777647065
2.766726125,2.7715750612613728,-3.330234074553922,2.0341230153339214,7.807338795196078
2.776718125,2.880172386549608,-3.3534140711882356,2.062910210882941,7.8483085391568626
2.786709125,2.9860802921692153,-3.3623976702588236,2.0869798384319607,7.9021259940588235
2.796701125,3.0885807500456863,-3.337463468807843,2.090809650039804,7.965312382823529
2.806693125,3.1745345593005885,-3.3033171854647057,2.089277920294706,8.019330391196078
2.816684125,3.251003373614314,-3.26063016372549,2.091542673039804,8.060004970411764
2.826676125,3.3553367587711764,-3.1831397605882352,2.103125949922157,8.108279643921568
2.836668125,3.4891657124378432,-3.082275141529412,2.147452338902549,8.15286708037255
2.846659125,3.6271316686437256,-2.9481238486470587,2.2309603696476468,8.18542559209804
2.856651125,3.7952380409260784,-2.8257875658039215,2.3817396419417647,8.245953806568627
2.866643875,3.9850042770633336,-2.699658331745098,2.5518894326672545,8.380178666039216
2.876634875,4.140337435416274,-2.5451479970196083,2.6820820459221566,8.512005066
2.886626875,4.234458907808432,-2.358661590235294,2.7419060099221566,8.550372549666667
2.896618875,4.281987885592745,-2.138984839627451,2.726530079922157,8.498089335117648
2.906610875,4.277241746494706,-1.9061174010784314,2.6695060264907844,8.38245669609804
2.916601875,4.276141231710392,-1.7004959925294116,2.62886119353,8.272005661235294
2.926593875,4.257896772377059,-1.5163488732843138,2.656066797490784,8.164065382411765
2.936585875,4.219473548886863,-1.2884484151470588,2.7036072404025493,8.031358956509806
2.946576875,4.194538693926079,-1.0591529603235295,2.774535445265294,7.88870236845098
2.956568875,4.167374180984901,-0.7955199839117647,2.8234186367613723,7.740638586
2.966560875,4.095627537886863,-0.5310848841666667,2.857532519647647,7.569568742745098
2.976551875,3.9871097963545097,-0.2489137805980392,2.854220049059412,7.413398905411764
2.986543875,3.882282232627059,0.06381907979411762,2.732600600451568,7.304561403980393
2.996535875,3.7545649865290196,0.38183303061764706,2.5015042261966665,7.234184266999999
3.006527875,3.5703593492664707,0.6774295935980392,2.196275888824118,7.153128747196079
3.016518875,3.338273454148824,0.8958153248529411,1.8611773024515685,7.0120088879019615
3.026510875,3.0933998818939217,1.0316434157745098,1.5537771373143137,6.804158991980392
3.036502875,2.826390791972353,1.1012295757215687,1.2946605057064704,6.589961465058824
