Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.003770999989,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.01376199999,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.02375399999,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.03374499999,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.043737,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.053728,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.06372000001,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.073711,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.08370300001,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.09369400001,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.103686,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.113677,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.123669,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.13366,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.143652,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.153643,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.163635,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.173626,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.183618,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.193609,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.203601,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.213592,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.223584,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.233575,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.243567,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.253558,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.26355,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.2735398333,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.2835318333,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.2935228333,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.3035148333,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.3135058333,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.3234978333,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.3334888333,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.3434808333,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.3534728333,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.3634638333,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.3734558333,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.3834468333,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.3934388333,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.4034298333,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.4134218333,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.4234128333,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.4334048333,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.4433958333,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.4533878333,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.4633788333,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.4733708333,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.4833618333,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.4933538333,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.5033448333,-0.4404161624364706,-4.797579074858824,-1.3888501057847058,8.913854468960784
0.5133368333,-0.09558107918156865,-4.882033230943137,-1.1198411190160784,9.290997703352941
0.5233278333,0.3108850213870588,-4.926435220982353,-0.7906342216043137,9.713114725686273
0.5333198333,0.7852420221909804,-4.972676813845098,-0.4294500483101961,10.182582126705883
0.5433108333,1.3218692527635294,-4.9730937145901954,-0.05909284332980391,10.713260463058823
0.5533028333,1.8925177536725488,-4.894590344396079,0.29951370529764704,11.287765125784315
0.5632938333,2.4832723670176473,-4.760138143456863,0.6318611650819608,11.887150869588236
0.5732858333,3.0596837260568632,-4.582768136337255,0.8920736234996077,12.492247060647058
0.5832768333,3.6145414973117647,-4.397317904901961,0.9676475442839215,12.893991990058826
0.5932688333,4.045712857754903,-4.195910054431373,0.9748985503035295,13.208145788784313
0.6032598333,4.381834451676471,-3.9644179555294117,1.0310921042054901,13.506081374764708
0.6132518333,4.6982174177843135,-3.7245429213725494,1.1485226418937255,13.825490736156862
0.6232428333,4.983830192521569,-3.4967049911568626,1.2510989817427451,14.139945008137255
0.6332348333,5.232463385403921,-3.2840127740392155,1.2791727596407843,14.437241746607844
0.6432258333,5.445947895894117,-3.071722356735294,1.2166730037192157,14.688271594392157
0.6532178333,5.61719157024902,-2.8556972217058822,1.0834121271113726,14.902052352235293
0.6632088333,5.7448966418137255,-2.644940276723529,0.9244632856211763,15.117116906745098
0.6732008333,5.818992667486275,-2.475315663423529,0.7702625437564706,15.330859167509804
0.6831918333,5.829365567858823,-2.373518433533333,0.5897988722878431,15.518980712019609
0.6931838333,5.800663036562745,-2.3013687166509804,0.4469760553823529,15.643249539764705
0.7031748333,5.738191911919607,-2.216946410690196,0.3592943795686274,15.733694916647059
0.7131668333,5.635222518801961,-2.1297218868078427,0.2916548551490196,15.824497915431373
0.7231578333,5.469299235998039,-2.0768160975921566,0.2508495447960784,15.931412560215685
0.7331498333,5.313119991331373,-1.9776360427490196,0.30177645998039215,16.074831871568627
0.7431408333,5.376212216331373,-1.8751311449999999,0.35346878141176474,16.04190678372549
0.7531328333,5.3442294601156854,-1.9395306526862743,0.2435168440117647,16.07011258527451
0.7631238333,5.069180815468628,-2.0671767920588233,0.3553549212078431,15.879117892784313
0.7731158333,4.7638942008607845,-2.0796802745098035,0.5381421443254901,15.65769209617647
0.7831068333,4.58106538799804,-2.0186810545725486,0.6301881589686275,15.581247833666664
0.7930988333,4.580750263213726,-1.9507751780274507,0.589958535645098,15.535999181333333
0.8030898333,4.668538604841176,-1.8710180902764704,0.6138244737215686,15.424354921392156
0.8130818333,4.6196268064294115,-1.8394323829431374,0.7770124834862746,15.383800078274511
0.8230728333,4.608091333390196,-1.7246632569823526,0.983665403917647,15.274453479470587
0.8330648333,4.655873656115687,-1.459595488472549,1.2434395390549018,15.156044638568627
0.8430558333,4.670123744860784,-1.3970216820607841,1.505495567290196,15.066249264764705
0.8530478333,4.733657549350981,-1.4342744075509803,1.7068021548784313,15.029108653784313
0.8630388333,4.869559842566667,-1.4467365440215685,1.8902558402058824,14.957484221235292
0.8730308333,5.04215222162549,-1.3626554747862745,2.0793566804294117,14.806317564392158
0.8830218333,5.2032601417431374,-1.1693840965313727,2.2639494779000002,14.548895616352938
0.8930138333,5.3585761195999995,-0.8690605871254901,2.372280825096078,14.237291925470588
0.9030048333,5.567558622345097,-0.44356425314509806,2.4395810906058824,13.996436461490196
0.9129968333,5.8895574620509805,-0.1114503837745098,2.497271388409804,13.841735930509804
0.9229878333,6.213976235031373,0.1348214411666667,2.4640245214882355,13.780142026588235
0.9329798333,6.495888513443137,0.4100623330372549,2.405282865645098,13.718034780117646
0.9429708333,6.7493956257764705,0.7508853319392156,2.3132995939,13.663942826392155
0.9529628333,6.99274182505098,1.109263139782353,2.236342049809804,13.643606525607844
0.9629538333,7.206167879172549,1.399157154154902,2.199136651564706,13.621683070901959
0.9729458333,7.322962331505883,1.5086628572137255,2.1982708738392156,13.593163597392158
0.9829368333,7.388359666545098,1.5447613538803924,2.2022189138588235,13.60328082209804
0.9929288333,7.402200759780393,1.6194719047039217,2.2022273063294118,13.570538804254904
1.002920833,7.313291667427451,1.7060063052137253,2.1897020200745096,13.47437505309804
1.012911833,7.088354314545098,1.766065579507843,2.0919362303490194,13.26029657472549
1.022903833,6.761463866066667,1.8021688456647058,1.9458085327803922,12.967145576254902
1.032894833,6.319794901752942,1.8304913595392158,1.6725749097607843,12.562896765254902
1.042886833,5.6850905459294125,1.9155173962450978,1.3370922187411765,12.225873388
1.052877833,4.96323455294902,1.9735560333235294,0.9996772178196078,11.832484201529411
1.062869833,4.166149957458824,1.9486964813235297,0.6578137928588236,11.427561143686273
1.072860833,3.3086746078509806,1.7893250925196078,0.32965592040784303,11.057873595647058
1.082852833,2.4621760641254906,1.429355810127451,0.05349550232941172,10.775892462509805
1.092843833,1.7567658353019606,1.017780091617647,-0.2898054662588236,10.580758642509803
1.102835833,1.1096336354980392,0.7771895703823529,-0.5714824457490196,10.392374274862746
1.112826833,0.4457017888313726,0.5623169953235294,-0.7359592334352941,10.295126086039215
1.122818833,-0.11549897312941174,0.25288689465686276,-0.7115154299254902,10.219143176431372
1.132809833,-0.6018742119137255,-0.10461862330392156,-0.6424975448078433,10.159830332901961
1.142801833,-1.1801795699529412,-0.37959170699019606,-0.4804912744352942,10.205936037999999
1.152792833,-1.630252783090196,-0.6988805227352941,-0.38134274151372555,10.16073112682353
1.162784833,-1.8375111139274511,-0.9185172600196078,-0.3922617574941177,9.9514839762549
1.172775833,-2.129282875554902,-1.1552742779019607,-0.17994786669019616,9.874062084313726
1.182767833,-2.482965082652941,-1.4059538143333332,0.1729661652509803,9.993949243137255
1.192758833,-2.813246514947059,-1.5586971778235292,0.5012133281921568,10.110711949607843
1.202750833,-2.941293314709804,-1.764682822039216,0.5712339420156862,10.099591398686275
1.212741833,-2.8380944986352943,-2.0361305792745097,0.41487064189803907,10.242245763000001
1.222733833,-2.53403158022353,-2.303800416098039,0.04857988872156861,10.616027246470587
1.232724833,-2.024411182772549,-2.48883609427451,-0.46515066574901964,11.16460025298039
1.242716833,-1.5866324857137255,-2.557348298413725,-0.6275509867764707,11.217737325333333
1.252707833,-1.3028547163019606,-2.583196924119608,-0.6244511914509804,11.156814013980393
1.262699833,-1.1413335470666666,-2.5267973647862747,-0.4909011270392158,11.118984477666668
1.272691333,-1.073195776827451,-2.4903414885901958,-0.42946979499411764,11.043934727352942
1.282683333,-1.0481439087490196,-2.596964239256863,-0.5046631137392157,11.081129523
1.292674333,-1.033160120552941,-2.7572227882529408,-0.5424935298921569,11.163779595509805
1.302666333,-1.0275943451607843,-2.87219411315098,-0.5092064776862745,11.244351154509804
1.312657333,-1.0406014763764706,-2.916113237823529,-0.491220551254902,11.28671468690196
1.322649333,-1.1025031567294117,-2.7702195435143135,-0.5386096257843138,11.208129136450978
1.332640333,-1.2096674168666666,-2.6595155509947057,-0.6432572271176471,11.218894416803924
1.342632333,-1.2810090084156862,-2.6815754102692155,-0.7730452589078431,11.189284225117648
1.352623333,-1.2415494691294118,-2.5000113960143135,-0.8759227332137255,11.060215570058823
1.362615333,-1.2463490873058822,-2.2400142871182354,-0.8718387626450982,10.852562006274509
1.372606333,-1.3052104161588236,-2.028984479177059,-0.8110122419333333,10.67367850964706
1.382598333,-1.3463734700607843,-1.9540596680005884,-0.7776785209215687,10.59886364717647
1.392589333,-1.362663870192157,-2.01054234953,-0.7835267713078431,10.646836054333335
1.402581333,-1.3486591495196076,-2.1873501239358824,-0.7294378854137256,10.764487152784314
1.412572333,-1.3519221939509802,-2.497468671249608,-0.6728437886313725,10.849019723235294
1.422564333,-1.475679350127451,-2.689103069875098,-0.6514259765527451,10.845739631607843
1.432555333,-1.6361258756176469,-2.7583694616594117,-0.512391691062549,10.731595230490196
1.442547333,-1.7747509191666668,-2.829056967608431,-0.3262449616507843,10.617248166686275
1.452538333,-1.912612557009804,-2.91982180570647,-0.14360089784686272,10.466099515215687
1.462530333,-2.0523568606764706,-3.044178794549608,-0.052557164750392175,10.295272280705882
1.472522333,-2.1482909584019607,-3.159285522628039,-0.0655823076719608,10.215400367137255
1.482513333,-2.147474767343137,-3.1191496496672553,-0.13685383296607845,10.198369044352942
1.492505333,-2.110931561245098,-3.0440125157849014,-0.24585317582882354,10.16730015172549
1.502496333,-2.086229322284314,-3.0223422071770587,-0.38121862298568626,10.121484743039217
1.512488333,-2.1103050665,-2.9719479446868626,-0.5321207154562745,9.987965977921569
1.522479333,-2.1904947392843135,-2.8966953340299995,-0.6109393738288236,9.915437445352941
1.532471333,-2.2844535100215686,-2.92763863875549,-0.5774142367699999,9.988555986078431
1.542462333,-2.294503400472549,-3.000476796492745,-0.47861183896607845,10.072009087823531
1.552454333,-2.071787995198039,-3.0396976719241176,-0.4631798000641177,9.918126697156863
1.562445333,-1.794324238433333,-3.067331211806471,-0.45701901314254906,9.809412598470589
1.572437333,-1.471462418492157,-3.1110166083554898,-0.42768827877000004,9.671471367
1.582428333,-1.0848736409627449,-3.113290361220196,-0.39812954741313733,9.489002528372549
1.592420333,-0.6950592125313725,-2.985521063435882,-0.37926370245784313,9.249159269019607
1.602411333,-0.4530130270274509,-2.887244376220196,-0.17615481955588239,9.051821188196078
1.612403333,-0.22236485329803912,-2.9436869756515684,0.010377826091176452,8.92508318317647
1.622394333,0.16830795791764716,-2.932641688475098,0.02095637790686272,8.711548746980391
1.632386333,0.49687108830980403,-2.820445475063333,-0.16408247611274512,8.498041396450981
1.642377333,0.7454396308392157,-2.6619173120790194,-0.3580522756029412,8.264643622686275
1.652369333,1.0827262795450983,-2.58297553827902,-0.5860884780931372,7.924741000058823
1.662360333,1.2972417445431375,-2.4626130919964706,-0.6928225465558825,7.6805696237
1.672352333,1.2896027528313727,-2.4363642530239216,-0.6323097203754902,7.6358955022294115
1.682343333,1.4014896198705884,-2.3820895833180393,-0.7512051432303922,7.496411662445098
1.692335333,1.6104849005176474,-2.2778300708670587,-0.9925093658186276,7.212133681601961
1.702326333,1.8375589178901963,-2.2012858790631373,-1.1741945321127452,6.966094618837255
1.712318333,1.8915137907725492,-2.032027009102353,-1.1127056250617648,6.890817664798039
1.722309333,1.695254588517647,-1.8439168305337257,-0.8747723137088235,6.705612366876471
1.732301333,1.3206681269490197,-1.6676260646317647,-0.4305007078343137,6.304482206621568
1.742292333,0.8172500431254903,-1.5449378711317647,0.18608985383235294,5.713984193484315
1.752284333,0.49385879777254915,-1.5645799411382353,0.4156849497343137,5.54216934032745
1.762275333,0.2963507793019609,-1.6492077251460786,0.5007413661735294,5.510753189072549
1.772267333,0.16163559696862756,-1.720966452467647,0.5851616055460784,5.542121807131373
1.782258333,0.11670230714117658,-1.7114005223107842,0.7092958125990196,5.650601070935294
1.792250333,0.1463332100352942,-1.5646193009186276,0.8507657786970588,5.647403011680392
1.802241333,0.22004155383921578,-1.3399705252519607,0.9372902647362746,5.602210850268627
1.812233333,0.31970944848627464,-1.121833850997059,0.9608246198147058,5.584858354680393
