mean_x,mean_y,mean_z,mean_abs,std_x,std_y,std_z,std_abs,min_x,min_y,min_z,min_abs,max_x,max_y,max_z,max_abs,range_x,range_y,range_z,range_abs,variance_x,variance_y,variance_z,variance_abs,median_x,median_y,median_z,median_abs,rms_x,rms_y,rms_z,rms_abs,kurtosis_x,kurtosis_y,kurtosis_z,kurtosis_abs,skewness_x,skewness_y,skewness_z,skewness_abs
1.0034326362560881,-2.1669769744078806,0.7022717874656054,11.60635731978593,3.7289044946196204,2.125823968498672,1.801091299039159,5.894410603142116,-8.089269247892156,-8.88879262842157,-3.476579870368627,2.2235147544784315,9.04528021598902,1.1820111171960785,4.301000889961373,23.517283774117647,17.13454946388118,10.070803745617647,7.77758076033,21.293769019639214,13.904728729994405,4.519127545043443,3.243929867474565,34.74407635843421,0.5188800079945098,-1.5435881260294115,1.0575521431779413,12.526332493764706,3.8615548404105615,3.0356081355565943,1.933162055013677,13.01735789601647,-0.4157772841529721,0.7493942755317007,-0.6652332338001696,-1.0090807059195,-0.09195122016690695,-1.1069935579251198,-0.21269067385343576,-0.0973979236622823
0.8037623899138198,-1.303455460119748,0.756556017305848,12.566767429418137,3.2330076215259846,2.4975762314411245,1.8767264940677844,4.656007879297206,-6.621388082450979,-10.740112888970588,-5.0269101929666675,3.8909488482941175,10.838248212634118,2.99423951137451,4.939969738250588,23.000629579411765,17.459636295085097,13.734352400345099,9.966879931217257,19.10968073111765,10.452338280845105,6.23788703185965,3.5221023335359574,21.67840937207767,0.5056725924847063,-0.6916464508651177,0.7441728753119312,12.521477655490195,3.331421957705908,2.8172474453579026,2.02348198431754,13.401569049822566,0.444156028581598,4.712947343473116,0.295281734337943,-0.5933072560042851,0.4986614084142277,-2.0577357889568786,-0.2595982743438444,0.11641509267853892
-0.5406774873778758,-1.279265197985155,0.6492966731363059,12.021992584424025,2.458528483669644,2.8227446956623425,2.0379499033398387,4.140383991393119,-6.46673225420549,-7.054458754719608,-4.329652935845098,3.6302931698549017,5.280361139564706,3.7664458474335296,4.389452844709803,21.002984448431373,11.747093393770196,10.820904602153139,8.719105780554901,17.37269127857647,6.04436230501496,7.9678876168898904,4.153239808522859,17.14277959618441,-0.3788719586260778,-0.6900055864913726,1.0389299530627452,12.43368973535294,2.51727917608918,3.099097782204669,2.1388842835152944,12.714994506335056,-0.3155206627739413,-0.8964932858550259,-0.5285100399090084,-0.9778174729466373,-0.07238593400662532,-0.44392082859601917,-0.4262694172850701,0.06923296680679376
-1.8519716691209231,-3.508983308978449,2.1520480270116873,15.906346193593887,3.7667334213129284,4.663670107371214,1.824915812850631,4.873681837962198,-11.007292606837058,-13.146863316980392,-2.1977068135019606,2.9343051204529416,6.613549620235294,5.899321457545099,6.740038414643138,25.31745093882353,17.62084222707235,19.046184774525493,8.937745228145099,22.38314581837059,14.1882806672358,21.749818870387827,3.3303177239922794,23.752774657682583,-1.738858381073529,-3.134407350280392,1.8723657122631376,16.25519799759804,4.197389632910235,5.836332986822902,2.8216357728376598,16.63624428433717,-0.5240724348614627,-0.8494892152179774,-0.41081832665137297,-0.12525812651125623,-0.2168836691400657,-0.20454543448712173,0.32534999172778784,-0.31813260207099014
-3.660720460064805,-3.899712489998424,0.8204075714253541,17.667491635013164,4.488386163089704,5.671281765774726,1.4091190998298158,4.03183536739304,-11.584940239838234,-17.788877566666667,-1.7975911555156863,9.026019129313726,10.052725817203921,6.379862437933333,4.294889795127451,26.262786514705883,21.637666057042154,24.1687400046,6.092480950643138,17.236767385392156,20.14561034901511,32.163436866808894,1.9856166375051902,16.255696429761365,-3.728091851666666,-2.8460073268032353,0.5293546564650982,17.66722714072549,5.79193272023702,6.882673490109684,1.6305475217721301,18.12169851595103,-0.18490153308646962,-0.3408123583564966,-0.43038833592340797,-0.7773848726285775,0.4008023552877096,-0.5179138427077883,0.5572934593438783,0.10782842427065392
-0.8557657844245173,-2.2081771954785134,0.11692998854666237,15.96951887794356,3.7827293459277227,3.337011582169472,1.6967687708202341,3.5047047901278754,-8.037007087066666,-10.681020959686276,-5.822580479837256,6.707321433372548,8.063593499117648,4.0616889167,3.5531466485352943,23.408218410196078,16.100600586184314,14.742709876386275,9.37572712837255,16.70089697682353,14.309041304542777,11.135646299533205,2.879024261630808,12.282955665945275,-1.1047921396735285,-1.4896571931625489,0.2713074835823531,16.249545140705884,3.878321335621184,4.001461336332586,1.7007930161699072,16.349571519123714,-0.613859372029967,-0.08071061537795066,0.9094018109658211,-0.21424121057900436,0.3124483864113475,-0.7633466601902507,-0.6533858305320698,-0.22009744436087433
-0.23441596171383638,-0.8433460376283316,-0.13511688284001622,8.812761476364127,3.859210488025431,1.4199643981472578,1.4353120252452902,6.487023143377611,-14.193853126470588,-5.824102119292157,-3.934326831826953,0.13745346714019607,9.036808896310784,1.553166898395294,3.2535446297115684,22.481381529117648,23.230662022781374,7.377269017687452,7.1878714615385215,22.34392806197745,14.893505590885486,2.016298892005704,2.060120609813737,42.08146926271674,-0.006049248419077972,-0.5259204985479412,0.061314851036274626,5.82298334702549,3.8663233742137644,1.6515239723325574,1.4416577894362232,10.942862244495458,3.238974952128058,1.5264921142681596,0.007667852969290845,-0.9922811299600465,-1.0653359338263357,-1.1629644517442956,-0.37092789158999295,0.5656302999303308
0.9692936479441558,-2.257966729262716,0.44853513783835003,15.94893398714534,3.303829670855724,2.705425073911174,1.5567273575549379,4.033098977561344,-7.223688384443138,-9.301212047435294,-5.658978061843138,6.902015278627451,7.448567735176472,2.992683953509216,4.940582260282353,24.628155399294116,14.672256119619611,12.29389600094451,10.599560322125491,17.726140120666663,10.915290494026644,7.319324830547281,2.4234000657599792,16.265887362806353,1.0943622732647063,-1.7502127240741179,0.45954764559937256,15.968758537941177,3.4430830181643217,3.523881181453861,1.620056738400124,16.45096905015403,-0.665027476774958,-0.18791643635412614,3.43794851388025,-0.5741872954135032,-0.17082223195527022,-0.4959757177436623,-0.2393094320144896,0.058090610625198304
0.5846358492148069,-1.0206438793037298,0.909100620945431,14.028997732781443,2.717974061466315,1.528900226699016,1.157315091615745,2.9900960651483386,-6.9488921329745095,-4.759586884013726,-2.0927910735683533,7.5607779009411775,5.836362635352941,2.2827632691509803,3.391237424066667,20.16665389635294,12.785254768327452,7.042350153164707,5.48402849763502,12.605875995411763,7.387382998803697,2.337535903200302,1.3393782212815604,8.940674478815577,1.2736157718009808,-0.764742884759804,0.6605345865362744,13.714348813186273,2.7801406574112044,1.8382736008441367,1.471680046846097,14.344108611733349,0.005759162448356836,-0.27636359012361167,-0.5099925011673556,-0.7727605046483887,-0.7633750871284042,-0.594233098508285,0.13803471902431255,0.31453435388063766
0.38424338897572824,-1.2539676901350412,0.7773932213222122,14.261863861024148,2.620950908986713,1.5972785390169797,0.8257071535980287,2.794344588607191,-6.348709405956863,-5.29437245916549,-2.6134282844876475,6.795272074190196,5.451528263353237,2.4196569376286274,1.888889927429412,19.546255434235295,11.8002376693101,7.714029396794118,4.50231821191706,12.7509833600451,6.869383667318278,2.5512987312042172,0.6817923035029586,7.808361679878292,0.5331671234705888,-1.1878693551212745,0.9826147194064708,14.476095022960784,2.6489670910167664,2.030697835500601,1.1340778298074103,14.533035555941668,-0.7214501457960405,-0.24881140619160647,2.217931771675736,-0.35030494938351797,-0.26900635872348094,-0.23579819751494668,-1.4732701395896681,-0.4132747899061394
