"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
152.4013927,-2.571269814,-8.751035331,-0.8147078327,9.157281075
152.4113847,-1.78813658,-7.403226396,-1.21457428,7.712352701
152.4213777,-0.6982342936,-4.390922155,-1.106836919,4.58179184
152.4313707,0.3024424057,-2.763778279,-1.14513991,3.006873326
152.4413637,0.8582402802,-1.928577783,-1.216634839,2.436429555
152.4513567,1.31499787,-1.141832578,-1.080596881,2.049558649
152.4613497,1.490285993,-0.6743488562,-0.9340317433,1.883643814
152.4713427,1.446019354,-0.4436264974,-0.4378881861,1.574649963
152.4813357,0.98851069,-0.2560676998,0.2734890403,1.05712833
152.4913287,0.6410369763,0.01982089162,0.7492420408,0.986247894
152.5013217,-0.05543335855,0.3146304882,0.7383937016,0.8045436346
152.5113147,-0.7467198443,0.7176281923,0.5278879447,1.162431258
152.5213077,-1.487606799,1.056936269,0.2626924489,1.843663632
152.5312997,-2.156676204,0.9308381402,-0.08696213007,2.350590203
152.5412927,-2.679027566,0.5486769891,-0.3356215538,2.755154618
152.5512857,-3.334789293,0.2181578618,-0.3301697561,3.358187689
152.5612787,-3.918238212,0.2781766069,-0.08066438645,3.928928563
152.5712717,-4.277577096,0.713854984,0.3117229602,4.347922027
152.5812647,-4.162353034,1.159535608,0.6553290331,4.370258773
152.5912577,-3.606584541,1.457496269,1.091367891,4.040152386
152.6012507,-2.653665268,1.693251911,1.509766577,3.491194138
152.6112437,-1.502570993,1.831505232,1.852948726,3.007582083
152.6212367,-0.5207427934,1.799817417,2.080806242,2.800048286
152.6312297,0.2658538923,1.73099335,2.171569062,2.789754193
152.6412217,0.7449574935,1.591932528,2.129069452,2.760823713
152.6512147,0.8951674935,1.320497176,1.907578093,2.486743214
152.6612077,0.7884812433,1.076481757,1.511701713,2.016372414
152.6712007,0.4200370753,0.8665579444,1.061837113,1.433475452
152.6811936,-0.08435894966,0.6530813634,0.7083331659,0.9671440294
152.6911866,-0.6123765564,0.3573777276,0.4349401662,0.8318033633
152.7011796,-0.9909942949,0.1397209722,0.225772837,1.025945913
152.7111726,-1.190003987,0.0921579659,0.1184926558,1.199434488
152.7211656,-1.222597829,0.2810171843,0.1090461865,1.25920895
152.7311586,-1.103057645,0.6125624979,0.1023708589,1.265878657
152.7411516,-0.8748022261,1.048896933,-0.01380527616,1.365889562
152.7511446,-0.7000616947,1.368782898,-0.2234370205,1.553569149
152.7611366,-0.5277179369,1.492430459,-0.5513652465,1.676257299
152.7711296,-0.3843418702,1.49092831,-0.9409934382,1.804454086
152.7811226,-0.2231265333,1.37267422,-1.357001782,1.943057848
152.7911156,-0.05942466795,1.127667114,-1.773656974,2.102622998
152.8011086,-0.0005505153537,0.8656475329,-2.178617734,2.344295456
152.8111016,-0.04290160596,0.6958151543,-2.507374949,2.602485046
152.8210946,-0.06244095415,0.6138383603,-2.689442042,2.759310585
