"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.667877575E1,4.205600502E0,-1.575827542E0,-1.687830081E0,4.797820173E0
3.668879275E1,4.230131034E0,-1.906002853E0,-1.587892102E0,4.903902198E0
3.669880975E1,3.917476028E0,-2.376804870E0,-1.534074621E0,4.832101485E0
3.670882575E1,3.686511594E0,-2.428499519E0,-1.813668447E0,4.772564393E0
3.671884275E1,3.801414644E0,-1.878474746E0,-2.632225868E0,4.990794895E0
3.672885975E1,5.273292725E0,-1.744139060E0,-4.467670369E0,7.128093416E0
3.673887675E1,6.457528726E0,-1.534126954E0,-5.969085660E0,8.926545042E0
3.674889275E1,5.654413657E0,-6.568645120E-1,-4.912231252E0,7.518901559E0
3.675890975E1,4.653372676E0,2.469805419E-1,-3.161037526E0,5.630900007E0
3.676892675E1,3.647894243E0,9.074603873E-1,-2.034403616E0,4.274273603E0
3.677894375E1,2.663014966E0,5.439115083E-1,-1.137293969E0,2.946341123E0
3.678896075E1,2.061711574E0,-1.165465854E0,-1.415628268E-1,2.372552488E0
3.679897675E1,1.187441518E0,-3.107912648E0,1.051274410E0,3.489171288E0
3.680899375E1,-5.381097548E-1,-5.813554986E0,1.885716523E0,6.135381854E0
3.681901075E1,-2.345881870E0,-8.357320082E0,3.339764689E0,9.300644541E0
3.682902775E1,-3.071511977E0,-1.016375889E1,5.293038772E0,1.186391335E1
3.683904375E1,-2.536509579E0,-1.031766462E1,6.041170135E0,1.222226741E1
3.684906075E1,-1.498189382E0,-9.098932384E0,3.975885619E0,1.004205200E1
3.685907775E1,-9.520810747E-1,-7.399038035E0,1.265646200E0,7.566642751E0
3.686909475E1,-1.624842997E0,-5.808652681E0,1.154182629E-1,6.032734214E0
3.687911175E1,-2.593840651E0,-4.186685929E0,-7.031136489E-1,4.975009266E0
3.688912775E1,-2.623800030E0,-3.111776488E0,-1.282893001E0,4.267703594E0
3.689914475E1,-3.864989666E0,-2.329006221E0,-1.737852426E-1,4.515818464E0
3.690916175E1,-5.130541141E0,-1.202129066E0,2.526744436E0,5.843971606E0
3.691917875E1,-4.898124844E0,-8.562826324E-1,3.651998988E0,6.169436242E0
3.692919475E1,-3.975178691E0,-1.715719253E-1,3.068957913E0,5.024936340E0
3.693921246E1,-3.107142278E0,8.153363353E-1,2.604221213E0,4.135344556E0
3.694922946E1,-2.826048787E0,1.941362135E0,1.666229443E0,3.812054465E0
3.695924646E1,-3.694823411E0,2.389206229E0,4.662147300E-1,4.424633614E0
3.696926346E1,-3.727964552E0,2.915636317E0,5.437325835E-2,4.733034047E0
3.697927946E1,-2.321688430E0,3.880528641E0,-3.471949477E-1,4.535337257E0
3.698929646E1,-2.391108329E0,4.302723924E0,-2.012095611E-1,4.926592889E0
3.699931346E1,-2.558868162E0,4.707661150E0,9.665178502E-1,5.444633736E0
3.700933046E1,-2.569399289E0,5.413473873E0,2.122486511E0,6.357079602E0
3.701934646E1,-3.519408988E0,6.066552313E0,2.559424524E0,7.465919266E0
3.702936346E1,-5.386866118E0,6.454551909E0,2.621601477E0,8.806381846E0
3.703938046E1,-6.249930351E0,6.456956284E0,2.598096839E0,9.354358398E0
3.704939746E1,-6.788161290E0,6.115184775E0,2.370949029E0,9.439068695E0
3.705941446E1,-7.099865831E0,5.918810715E0,2.119201691E0,9.483218383E0
3.706943046E1,-6.820813311E0,5.655788337E0,1.963439760E0,9.075600896E0
3.707944746E1,-6.067759763E0,5.270487231E0,1.496971553E0,8.175369596E0
3.708946446E1,-4.951953142E0,4.485218448E0,8.440178052E-1,6.734344103E0
3.709948146E1,-3.805220304E0,3.789075850E0,7.258990788E-1,5.418830762E0
3.710949746E1,-2.439621946E0,3.069233902E0,2.345202716E-1,3.927715843E0
3.711951446E1,-5.756480022E-1,1.467889695E0,-1.473993019E0,2.158408256E0
3.712953146E1,1.877755100E0,1.646119845E-1,-1.950245079E0,2.712290027E0
3.713954846E1,3.725464868E0,-1.753858302E0,-2.712165199E0,4.930613298E0
3.714956546E1,6.435666572E0,-4.368302786E0,-4.951646748E0,9.220557411E0
3.715958146E1,8.217941172E0,-6.058286104E0,-5.644794402E0,1.166623725E1
3.716959846E1,7.003161070E0,-5.731570006E0,-3.449301749E0,9.684670478E0
3.717961546E1,5.525049857E0,-3.451331903E0,-1.425662273E0,6.668611606E0
3.718963246E1,4.142363742E0,-1.355812604E0,-5.557018340E-1,4.393883216E0
3.719964846E1,3.697792335E0,-5.002304685E-1,-1.160183334E0,3.907675017E0
3.720966546E1,4.721558519E0,-6.879313534E-1,-2.312985288E0,5.302477284E0
3.721968246E1,5.012702204E0,-1.173978816E0,-1.880841261E0,5.481147097E0
3.722969946E1,3.473090854E0,-1.374384531E0,-3.702996357E-1,3.753453708E0
3.723971646E1,1.383846203E0,-1.202895051E0,3.511112666E-1,1.866886697E0
3.724973246E1,3.088361898E-1,-6.171502233E-1,-4.016203925E-2,6.912793788E-1
3.725974946E1,1.275992556E0,-3.912395382E-1,-5.416989219E-1,1.440369085E0
3.726976646E1,2.864056274E0,-9.032287574E-1,8.419989078E-1,3.118910497E0
3.727978346E1,3.334182352E0,-1.358212302E0,4.131441436E0,5.479992788E0
3.728979946E1,1.650604075E0,-2.063163731E0,6.352064252E0,6.879669952E0
3.729981646E1,-6.779174119E-2,-3.586704885E0,4.279422770E0,5.584129914E0
3.730983346E1,3.936792889E-1,-6.564853785E0,-5.139755183E0,8.346818073E0
3.731985046E1,-1.897037317E0,-8.336011659E0,-1.141974198E1,1.426528471E1
3.732986746E1,-9.124461912E0,-3.936179516E0,-1.055245839E1,1.449495404E1
3.733988346E1,-1.141201664E1,1.752369016E0,-6.010641822E0,1.301663305E1
3.734990046E1,-8.937471464E0,4.341467575E0,1.409329830E0,1.003558406E1
3.735991746E1,-6.143579439E0,3.349855229E0,5.210104204E0,8.724120827E0
3.736993446E1,-5.116194997E0,1.684189897E0,5.599914683E0,7.769877175E0
3.737995046E1,-4.666131593E0,5.704397410E-1,5.400611168E0,7.159943193E0
3.738996746E1,-3.656977893E0,-1.499037813E0,5.674733316E0,6.915432009E0
3.739998446E1,-3.067735552E0,-3.756478792E0,5.300324403E0,7.184397895E0
3.741000146E1,-3.476236364E0,-3.947572231E0,4.918949118E0,7.201639133E0
3.742001846E1,-3.714042040E0,-1.925182305E0,4.431995337E0,6.094507186E0
3.743003446E1,-3.143039212E0,-6.971693695E-2,3.479310830E0,4.689260047E0
3.744005146E1,-2.494511660E0,8.992924118E-1,2.846709924E0,3.890382070E0
3.745006846E1,-1.868104417E0,9.721797091E-1,2.114732080E0,2.984466329E0
3.746008546E1,-1.387579358E0,6.642553926E-1,1.372852560E0,2.061876779E0
3.747010146E1,-1.101732373E0,1.578081644E-1,5.589365137E-1,1.245442759E0
3.748011846E1,-5.959736547E-1,-2.055003941E-1,3.084663900E-1,7.018308363E-1
3.749013546E1,-1.728625520E-1,-1.584583747E-1,8.140704131E-1,8.471724476E-1
3.750015246E1,-3.402860239E-2,-2.256311882E-1,1.290543644E0,1.310561054E0
3.751016946E1,2.814547022E-1,-5.456083703E-1,1.497482454E0,1.618443370E0
3.752018546E1,4.559162483E-1,1.138745248E-2,1.254261087E0,1.334601129E0
3.753020246E1,9.526102477E-1,6.410325909E-1,7.283280122E-1,1.359724516E0
3.754021946E1,1.016142439E0,1.254511347E0,-1.967634845E-1,1.626364057E0
3.755023646E1,1.378014921E0,1.638583369E0,-9.253955519E-1,2.332431672E0
3.756025346E1,2.191999526E0,2.500135512E0,-8.478234655E-1,3.431376419E0
3.757026946E1,2.653092241E0,2.758942632E0,-2.448504378E-1,3.835441907E0
3.758028646E1,2.446496079E0,1.484516838E0,3.884605028E-2,2.861929825E0
3.759030346E1,1.307661807E0,1.125344015E0,-6.392703132E-1,1.839849202E0
3.760032046E1,4.546012095E-1,1.642698054E0,-1.151730014E0,2.057085604E0
3.761033646E1,1.331410712E0,1.303074228E0,-1.353032692E0,2.302467023E0
3.762035346E1,2.425920604E0,1.040153006E0,-1.454214227E0,3.013593880E0
3.763037046E1,2.655853004E0,1.197515028E0,-1.445932962E0,3.252432867E0
3.764038746E1,2.245688368E0,1.892672371E0,-1.536769165E0,3.314662036E0
3.765040446E1,1.766005892E0,2.257958457E0,-1.319690114E0,3.155746378E0
3.766042046E1,1.563972605E0,1.954834705E0,-1.054728361E0,2.716586267E0
3.767043746E1,1.470265273E0,1.607737552E0,-8.335648839E-1,2.332665948E0
3.768045446E1,1.249406436E0,1.020309311E0,-1.133131190E0,1.971302571E0
3.769047146E1,8.169738480E-1,8.041845256E-1,-1.618777534E0,1.983582548E0
3.770048746E1,5.046574686E-1,7.573553449E-1,-1.842684524E0,2.055177008E0
3.771050446E1,4.594181092E-1,6.548559934E-1,-2.249003447E0,2.387031184E0
3.772052146E1,8.318432444E-1,7.340027350E-1,-2.739044557E0,2.955179907E0
3.773053846E1,1.062446174E0,6.114831018E-1,-2.874677156E0,3.125135550E0
3.774055546E1,1.069085249E0,-2.187034070E-2,-2.345932302E0,2.578142732E0
3.775057146E1,1.864899120E0,-7.434500813E-1,-1.192700723E0,2.335187736E0
3.776058846E1,3.209965565E0,-1.233704031E0,-6.656894222E-2,3.439525547E0
3.777060546E1,3.908009385E0,-1.543546818E0,1.372601715E-1,4.204035501E0
3.778062246E1,4.187350173E0,-1.524048693E0,-6.505404559E-1,4.503313089E0
3.779063846E1,4.424126739E0,-1.402678038E0,-1.575010247E0,4.901128478E0
3.780065546E1,4.914797010E0,-1.589626971E0,-1.461222700E0,5.368176164E0
3.781067246E1,5.737441195E0,-1.849360875E0,-1.080149423E0,6.124139931E0
3.782068946E1,6.225831052E0,-2.113363831E0,-1.310927038E0,6.704163533E0
3.783070646E1,6.320059517E0,-2.330370961E0,-2.114276581E0,7.060024545E0
3.784072246E1,6.093437226E0,-2.642671918E0,-2.590893070E0,7.129264968E0
3.785073946E1,5.228181456E0,-3.024828392E0,-3.390734283E0,6.926799197E0
3.786075646E1,5.014199091E0,-3.341441671E0,-4.943002809E0,7.793632127E0
3.787077346E1,6.078636169E0,-3.298297405E0,-5.419238058E0,8.786166660E0
3.788079046E1,6.380522066E0,-2.279412476E0,-4.775652573E0,8.289369130E0
3.789080646E1,5.695114955E0,-1.088974918E0,-3.656384985E0,6.854877963E0
3.790082346E1,4.776530825E0,-6.420412356E-1,-2.547856978E0,5.451517114E0
3.791084046E1,3.427926376E0,-6.248305410E-1,-1.435498459E0,3.768520700E0
3.792085746E1,2.582917175E0,-1.439770435E0,-1.796937444E-1,2.962547870E0
3.793087346E1,1.493033892E0,-2.924848021E0,7.716646510E-1,3.373329584E0
3.794088950E1,-3.907026176E-1,-4.285319687E0,1.717465231E0,4.633173877E0
3.795090650E1,-1.872596833E0,-5.392403432E0,3.269153713E0,6.578145610E0
3.796092350E1,-2.296101015E0,-6.616239701E0,5.497318268E0,8.903213790E0
3.797094050E1,-2.115983384E0,-7.874706690E0,6.650110867E0,1.052199438E1
3.798095650E1,-1.472287678E0,-8.804012275E0,5.160418074E0,1.031058572E1
3.799097350E1,-9.985755754E-1,-8.462561778E0,2.410380167E0,8.855621806E0
3.800099050E1,-1.255687076E0,-7.144820979E0,-6.567486640E-1,7.283991740E0
3.801100750E1,-2.642244779E0,-5.673300163E0,-1.695880820E0,6.484119367E0
3.802102450E1,-3.933888285E0,-4.598170867E0,-9.891054980E-1,6.131637795E0
3.803104050E1,-3.774708656E0,-3.474423727E0,-3.812611185E-2,5.130448253E0
3.804105750E1,-3.277997042E0,-2.062058022E0,6.870560253E-1,3.933115035E0
3.805107450E1,-4.412351616E0,-8.389403754E-1,2.940307474E0,5.368246993E0
3.806109150E1,-5.496247058E0,8.986351848E-2,4.217003742E0,6.928198015E0
3.807110750E1,-5.215598833E0,1.151875756E0,3.761447171E0,6.532822802E0
3.808112450E1,-5.103656813E0,2.099518794E0,2.801692210E0,6.189084849E0
3.809114150E1,-4.302104411E0,3.443926989E0,2.081267149E0,5.890705256E0
3.810115850E1,-3.522567946E0,4.668069652E0,1.723162612E0,6.096609599E0
3.811117550E1,-4.009768479E0,4.449442259E0,1.416997723E0,6.154970530E0
3.812119150E1,-2.505369062E0,4.358188857E0,8.565738237E-1,5.099451242E0
3.813120850E1,-8.636583102E-1,4.364372288E0,-1.599904914E-1,4.451881412E0
3.814122550E1,-6.311168826E-1,4.212962732E0,-4.194465065E-1,4.280572260E0
3.815124250E1,-1.967254191E0,4.163581826E0,3.737972939E-1,4.620089511E0
3.816125850E1,-3.318874049E0,4.685316600E0,1.541300464E0,5.944974661E0
3.817127550E1,-4.063288044E0,5.342866405E0,2.155878936E0,7.050130860E0
3.818129250E1,-4.946883606E0,5.761041142E0,2.421819806E0,7.970349028E0
3.819130950E1,-6.107343074E0,5.795218118E0,2.487061722E0,8.778933219E0
3.820132650E1,-7.034102197E0,5.472657636E0,2.187999884E0,9.176923167E0
3.821134250E1,-7.352921045E0,5.456905822E0,1.845515892E0,9.340727913E0
3.822135950E1,-6.789345936E0,5.595170252E0,1.720270872E0,8.964400719E0
3.823137650E1,-5.976781765E0,5.333185755E0,1.205357021E0,8.100473820E0
3.824139350E1,-4.605814932E0,4.704077391E0,2.318434162E-1,6.587535705E0
3.825141050E1,-2.601468928E0,3.660401437E0,-9.431627552E-1,4.588652880E0
3.826142650E1,-1.160154682E0,1.744140814E0,-1.132411252E0,2.381247847E0
3.827144350E1,1.331958742E0,6.883810043E-2,-2.313150326E0,2.670115579E0
3.828146050E1,5.563678318E0,-2.427784989E0,-5.594862689E0,8.255370669E0
3.829147750E1,9.465367448E0,-5.967318047E0,-8.002465428E0,1.375650822E1
3.830149350E1,8.887483032E0,-8.479774811E0,-4.884082171E0,1.321923576E1
3.831151050E1,8.212560564E0,-6.890074750E0,-9.181764333E-1,1.075929036E1
3.832152750E1,8.348397231E0,-1.295386893E0,2.043994803E0,8.692046841E0
3.833154450E1,8.176842263E0,-1.329400731E0,1.915637749E0,8.502806812E0
3.834156150E1,7.790052456E0,-7.146841192E-1,1.359722053E0,7.940058861E0
3.835157750E1,7.293332655E0,-9.220638084E-1,-9.200570440E-1,7.408738614E0
3.836159450E1,6.297945932E0,-1.080562529E0,-3.419882069E0,7.247574195E0
3.837161150E1,4.575736855E0,-7.496142161E-1,-3.081739926E0,5.567441981E0
3.838162850E1,3.149815550E0,-3.760092956E-1,8.719005454E-1,3.289822419E0
3.839164550E1,1.930740376E0,3.895923775E-1,3.429340525E0,3.954733500E0
3.840166150E1,-4.135431576E-1,6.496566492E-1,5.108083155E0,5.165809252E0
3.841167850E1,-2.685959440E0,-5.290063709E-1,6.414894923E0,6.974604127E0
3.842169550E1,-3.357335572E0,-2.161356023E0,4.591629002E0,6.084917329E0
3.843171250E1,-2.977758306E0,-4.617775996E0,2.661184788E-1,5.501065235E0
3.844172850E1,1.031853176E0,-1.007701778E1,-1.665944245E1,1.949738524E1
3.845174550E1,-3.554622090E0,-9.825675216E0,-1.130863436E1,1.539689718E1
3.846176250E1,-9.851493012E0,-3.649748980E0,-3.865980184E0,1.119456944E1
3.847177950E1,-1.096084665E1,2.254882237E0,-9.322916119E-1,1.122915049E1
3.848179650E1,-8.571744497E0,5.205873744E0,2.273489832E0,1.028322329E1
3.849181250E1,-6.158374649E0,4.499107339E0,5.243627461E0,9.255440244E0
3.850182950E1,-5.880967535E0,2.419147482E0,5.721278322E0,8.554009547E0
3.851184650E1,-5.928411843E0,-2.880414444E-1,5.663468070E0,8.203895748E0
3.852186350E1,-6.323863131E0,-3.288629619E0,5.222637126E0,8.836417160E0
3.853188050E1,-5.608144639E0,-4.294468240E0,4.465719738E0,8.356817369E0
3.854189650E1,-4.563974011E0,-2.924762067E0,3.301847835E0,6.347148261E0
3.855191350E1,-3.400257936E0,-8.890352261E-1,2.181883843E0,4.136756552E0
3.856193050E1,-2.148873387E0,5.007958943E-1,1.474129844E0,2.653584775E0
3.857194750E1,-1.575073982E0,9.688187295E-1,1.360583932E0,2.295791022E0
3.858196450E1,-1.373887810E0,1.046630552E0,1.677925190E0,2.407994221E0
3.859198050E1,-1.292356574E0,6.591303080E-1,2.112334721E0,2.562537073E0
3.860199750E1,-1.075402361E0,3.679687893E-1,2.532026811E0,2.775437090E0
3.861201450E1,-6.134841652E-1,5.180796790E-1,2.907933780E0,3.016761217E0
3.862203150E1,-1.028436794E-1,5.530156231E-1,2.866405685E0,2.921075941E0
3.863204850E1,3.228701286E-1,2.512244511E-1,2.445503222E0,2.479484796E0
3.864206450E1,5.463913125E-1,-2.866457140E-1,1.672801275E0,1.782967565E0
3.865208150E1,9.646742231E-1,-2.727778727E-1,9.346616346E-1,1.370619019E0
3.866209850E1,1.088321346E0,5.995103431E-1,4.646636464E-1,1.326562591E0
3.867211550E1,1.160386086E0,1.283222346E0,-8.426890254E-2,1.732124910E0
3.868213150E1,1.434369070E0,1.732498423E0,-1.145630929E0,2.524170287E0
3.869214850E1,1.607408061E0,1.743438563E0,-1.855529103E0,3.011034200E0
3.870216550E1,1.847206030E0,1.571899967E0,-1.545851791E0,2.876229717E0
3.871218250E1,1.892271398E0,1.741303160E0,-9.615764413E-1,2.745442950E0
3.872219950E1,1.385187408E0,1.963475136E0,-8.981535204E-1,2.565279421E0
3.873221550E1,6.173246165E-1,1.954057610E0,-1.445035853E0,2.507500636E0
3.874223250E1,3.541824435E-1,1.301049337E0,-2.290954295E0,2.658316415E0
3.875224950E1,6.144272480E-1,1.111527629E0,-3.119176725E0,3.367829858E0
3.876226650E1,9.599130546E-1,1.156421381E0,-3.720878019E0,4.012938664E0
3.877228350E1,1.365432297E0,1.139166248E0,-3.402624012E0,3.839264938E0
3.878229950E1,1.767740176E0,1.487363262E0,-2.243375355E0,3.220231015E0
3.879231650E1,1.434286332E0,1.610380493E0,-1.207252396E0,2.471428931E0
3.880233350E1,9.522155607E-1,1.272051825E0,-3.177213264E-1,1.620424994E0
3.881235050E1,1.176119774E0,1.161566931E0,3.083195883E-1,1.681533950E0
3.882236750E1,1.548309376E0,1.059587982E0,4.516728508E-1,1.929766042E0
3.883238350E1,1.753142164E0,8.807631701E-1,1.823810881E-1,1.970409620E0
3.884240050E1,1.771921228E0,6.248083216E-1,-3.529323819E-1,1.911714294E0
3.885241750E1,1.879490700E0,2.381225950E-1,-1.252140301E0,2.270912371E0
3.886243450E1,2.059323572E0,-3.640184104E-2,-2.286468019E0,3.077348643E0
3.887245150E1,2.502665602E0,-8.282446486E-1,-2.849820058E0,3.882112656E0
3.888246750E1,3.014552787E0,-2.141969579E0,-2.919792226E0,4.711767060E0
3.889248450E1,3.858446924E0,-3.065188798E0,-2.474339643E0,5.514104796E0
3.890250150E1,4.563494832E0,-3.082041058E0,-1.791152428E0,5.790741678E0
3.891251850E1,4.811608856E0,-2.391970208E0,-1.460900226E0,5.568422643E0
3.892253550E1,5.235158939E0,-1.779042844E0,-1.626048400E0,5.763325078E0
3.893255150E1,5.616556444E0,-1.673274314E0,-1.901943131E0,6.161407379E0
3.894256887E1,5.899453508E0,-1.857711284E0,-1.905409507E0,6.471879811E0
3.895258587E1,6.491881703E0,-1.949866326E0,-2.023965897E0,7.074103808E0
3.896260288E1,7.075753083E0,-2.096438481E0,-2.012805317E0,7.649360839E0
3.897261987E1,7.439746351E0,-2.417862849E0,-2.094244167E0,8.098255685E0
3.898263587E1,7.906891519E0,-2.513128025E0,-2.990089499E0,8.819035161E0
3.899265288E1,7.429996703E0,-1.772026185E0,-4.340841338E0,8.785660552E0
3.900266987E1,6.093844777E0,-1.008371050E0,-4.584374362E0,7.692089744E0
3.901268688E1,4.945325323E0,-8.892930883E-1,-3.498118399E0,6.122411051E0
3.902270288E1,3.244435778E0,-2.626048869E-1,-2.429902266E0,4.061988413E0
3.903271987E1,1.501771240E0,1.398963886E-1,-1.187382315E0,1.919574072E0
3.904273688E1,4.525678403E-1,-5.000556368E-1,-1.900228143E-2,6.747105873E-1
3.905275387E1,-3.865537988E-1,-1.937929235E0,1.068873360E0,2.246660593E0
3.906277087E1,-6.659528393E-1,-4.420706702E0,2.208911428E0,4.986524905E0
3.907278688E1,-1.037575261E0,-6.506042490E0,3.399444296E0,7.413593786E0
3.908280387E1,-1.714630209E0,-8.561728216E0,4.681409490E0,9.907509355E0
3.909282087E1,-2.706974334E0,-1.091766262E1,4.594299425E0,1.215033556E1
3.910283788E1,-3.313808314E0,-1.175443426E1,2.881459926E0,1.254794253E1
3.911285487E1,-3.615453306E0,-1.027477178E1,4.659190071E-1,1.090227125E1
3.912287087E1,-3.406641926E0,-7.891001126E0,-3.214447967E-1,8.600955455E0
3.913288788E1,-3.924403809E0,-5.551505000E0,-3.108544294E-1,6.805643503E0
3.914290487E1,-4.577247775E0,-3.371988110E0,-7.031593303E-1,5.728519360E0
3.915292188E1,-4.539384130E0,-2.099814078E0,-5.493599439E-1,5.031602507E0
3.916293888E1,-5.354428689E0,-1.481528326E0,1.986532315E-1,5.559163235E0
3.917295487E1,-5.350491174E0,-4.697612125E-1,9.196033001E-1,5.449229453E0
3.918297188E1,-5.405532770E0,7.993827921E-1,2.224783695E0,5.899869478E0
3.919298887E1,-5.193141432E0,2.036056039E0,2.545929443E0,6.131557620E0
3.920300587E1,-4.340009572E0,3.097209905E0,2.001000227E0,5.694944616E0
3.921302288E1,-3.757612567E0,3.728322694E0,1.487993592E0,5.498560470E0
3.922303887E1,-3.292801315E0,4.427568410E0,7.289560763E-1,5.565723626E0
3.923305587E1,-2.454857597E0,4.821579528E0,1.983948576E-1,5.414177268E0
3.924307288E1,-8.469896525E-1,5.144645795E0,2.032506779E-2,5.213941401E0
3.925308987E1,-6.254202327E-1,5.098365083E0,-5.147609456E-1,5.162311092E0
3.926310688E1,-1.368518604E0,4.716929571E0,-6.530227451E-1,4.954665120E0
3.927312288E1,-2.390583833E0,4.581197569E0,7.295875025E-1,5.218674176E0
3.928313987E1,-3.649111341E0,4.660252510E0,2.286385135E0,6.345196925E0
3.929315688E1,-4.755984001E0,4.663008887E0,2.917744238E0,7.271606916E0
3.930317388E1,-6.177817810E0,4.996683172E0,2.640406122E0,8.372814348E0
3.931319087E1,-6.849608510E0,5.566829383E0,2.373608343E0,9.140062510E0
3.932320688E1,-6.875528047E0,5.521102987E0,2.414307157E0,9.142447329E0
3.933322387E1,-6.419450489E0,5.401667760E0,2.613000222E0,8.787213969E0
3.934324087E1,-5.783117890E0,5.472048356E0,2.581681366E0,8.369757727E0
3.935325788E1,-5.184320907E0,5.351751249E0,2.057312422E0,7.729874456E0
3.936327387E1,-3.945937935E0,5.167332991E0,1.358856665E0,6.642156868E0
3.937329087E1,-2.498247153E0,3.877079954E0,1.059544712E0,4.732401378E0
3.938330788E1,-1.016343290E0,1.635413008E0,7.696371290E-1,2.073612959E0
3.939332487E1,1.003660826E0,-7.030411434E-1,1.612588987E-1,1.235963727E0
3.940334188E1,4.820616492E0,-2.976592956E0,-3.092795842E0,6.454752908E0
3.941335888E1,8.962810957E0,-5.808587192E0,-7.244418358E0,1.290555163E1
3.942337487E1,9.096543796E0,-7.771337273E0,-6.616116325E0,1.367164172E1
3.943339188E1,7.169849986E0,-6.609650474E0,-2.567583729E0,1.008398306E1
3.944340888E1,6.858836001E0,-4.020854216E0,-1.463968552E0,8.084188508E0
3.945342587E1,6.685640888E0,-2.169809343E0,-2.485650204E0,7.455489495E0
3.946344188E1,7.398789529E0,-1.359854200E0,-3.367306244E0,8.241968289E0
3.947345888E1,7.499805441E0,-1.873036251E0,-3.220183282E0,8.374062743E0
3.948347587E1,5.926302168E0,-1.929257230E0,-3.745843291E0,7.271480785E0
3.949349288E1,3.250996647E0,-4.713259274E-1,-3.809671497E0,5.030380129E0
3.950350987E1,1.558625033E-1,9.995704061E-1,-1.622990599E0,1.912467673E0
3.951352587E1,-1.972912542E0,2.136790701E0,3.789405048E-1,2.932891798E0
3.952354288E1,-3.191875157E0,2.271391851E0,1.199365964E0,4.097043650E0
3.953355987E1,-3.090959524E0,1.321674805E0,2.300324020E0,4.073370308E0
3.954357688E1,-2.656360542E0,5.010596037E-1,3.949264416E0,4.785812521E0
3.955359388E1,-2.679033121E0,-9.014827788E-2,4.588253989E0,5.313889333E0
3.956360987E1,-2.144433888E0,-1.829454614E0,2.245480645E0,3.603842979E0
3.957362688E1,1.833292142E0,-6.181308598E0,-6.302303277E0,9.016017006E0
3.958364388E1,4.151030485E0,-1.172397612E1,-8.643935391E0,1.514596610E1
3.959366087E1,-2.270662703E0,-1.210271548E1,-3.282219901E0,1.274380628E1
3.960367788E1,-9.201491377E0,-5.142505129E0,-4.488783495E0,1.145696207E1
3.961369388E1,-1.034736146E1,2.941531296E0,-2.289651536E0,1.099831804E1
3.962371087E1,-8.691093185E0,5.450062825E0,5.098363475E-1,1.027123258E1
3.963372788E1,-6.221771915E0,4.335194097E0,4.157497798E0,8.648071552E0
3.964374487E1,-5.777875861E0,2.037543570E0,4.894386134E0,7.841584591E0
3.965376188E1,-6.152261385E0,-5.808565557E-2,5.266815180E0,8.098952786E0
3.966377788E1,-5.095606951E0,-1.961453753E0,5.300081159E0,7.609426478E0
3.967379487E1,-3.734726565E0,-3.076718922E0,4.846215602E0,6.848371157E0
3.968381188E1,-3.407928021E0,-2.658564650E0,4.375013051E0,6.150014520E0
3.969382888E1,-3.408055490E0,-1.745509062E0,3.686551355E0,5.315289739E0
3.970384587E1,-3.160456313E0,-6.736863667E-1,2.926857709E0,4.359912095E0
3.971386188E1,-2.436593673E0,2.841822821E-1,2.102938246E0,3.231113982E0
3.972387888E1,-1.563087921E0,7.135158455E-1,1.635553926E0,2.372211069E0
3.973389587E1,-8.627966499E-1,6.510459477E-1,1.644082675E0,1.967558570E0
3.974391288E1,-5.803419276E-1,1.040868706E-1,1.764200857E0,1.860117064E0
3.975392888E1,-3.767695067E-1,-3.539243621E-1,1.732087948E0,1.807580254E0
3.976394587E1,-8.491918601E-2,-2.450252330E-1,1.484488771E0,1.506968992E0
3.977396288E1,3.499571724E-1,1.634963357E-1,1.162079147E0,1.224593409E0
3.978397987E1,6.538901795E-1,4.423149669E-1,8.199924731E-1,1.138245383E0
3.979399687E1,6.735930305E-1,7.091462213E-1,4.001232129E-1,1.056747141E0
3.980401288E1,7.433739214E-1,1.230464088E0,-8.698866181E-3,1.437609937E0
3.981402987E1,1.236950843E0,1.635082056E0,-2.814457852E-1,2.069481203E0
3.982404688E1,1.994849102E0,1.800968149E0,-4.243358751E-1,2.720839971E0
3.983406388E1,2.319025754E0,1.986789739E0,-3.838854951E-1,3.077755999E0
3.984408087E1,2.066195950E0,1.650212896E0,-3.550768483E-1,2.668041955E0
3.985409688E1,1.735765993E0,1.239586329E0,-4.929098276E-1,2.189159188E0
3.986411388E1,1.206333945E0,1.029806358E0,-6.463034172E-1,1.712731978E0
3.987413087E1,7.873784584E-1,1.257409812E0,-9.397680080E-1,1.756191385E0
3.988414788E1,5.588688321E-1,1.939993302E0,-1.312304057E0,2.407914102E0
3.989416487E1,8.561678807E-1,2.533891488E0,-1.450837460E0,3.042788006E0
3.990418087E1,1.426672380E0,2.449608552E0,-1.373853604E0,3.150150768E0
3.991419788E1,1.653731896E0,2.000268155E0,-1.338686256E0,2.920271010E0
3.992421487E1,1.545458419E0,1.660808635E0,-1.286656415E0,2.608105017E0
3.993423187E1,1.263872301E0,1.378220889E0,-1.127533212E0,2.183620195E0
3.994424858E1,1.231121169E0,1.011837865E0,-8.723883493E-1,1.816737909E0
3.995426458E1,1.636166714E0,5.760811347E-1,-5.407304768E-1,1.816948111E0
3.996428158E1,2.054337066E0,1.053545469E-1,-3.849761470E-1,2.092751059E0
