"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
"2.232668250E0","6.137991606E1","1.482186284E0","7.510046840E-1","6.140240207E1"
"2.242688250E0","5.090445614E1","-5.260237647E0","-1.309167465E-1","5.117568655E1"
"2.252708250E0","4.093236197E1","-9.455965126E0","1.464755588E0","4.203592560E1"
"2.262727250E0","3.328436761E1","-1.173206749E1","3.592788913E0","3.547391531E1"
"2.272747250E0","2.706183556E1","-1.321935006E1","4.046991270E0","3.038868701E1"
"2.282767250E0","2.134877609E1","-1.344267745E1","2.947349861E0","2.540005292E1"
"2.292787250E0","1.534490885E1","-1.268979113E1","2.031427968E0","2.001558708E1"
"2.302807250E0","9.903811558E0","-1.259047968E1","1.998933821E0","1.614315330E1"
"2.312826250E0","5.517386497E0","-1.220307475E1","2.051782125E0","1.354866772E1"
"2.322846250E0","2.085753279E0","-1.133230856E1","2.041487664E0","1.170210477E1"
"2.332866250E0","-5.601322693E-1","-1.071908533E1","2.085846834E0","1.093450024E1"
"2.342886250E0","-2.648556556E0","-1.027281647E1","2.394696765E0","1.087566930E1"
"2.352906250E0","-4.215048434E0","-1.017046447E1","2.788164092E0","1.135688513E1"
"2.362925250E0","-5.640898402E0","-1.023893069E1","2.946306425E0","1.205554470E1"
"2.372945250E0","-7.308950568E0","-1.033550447E1","2.824219193E0","1.296995086E1"
"2.382965250E0","-8.829747040E0","-1.055375180E1","2.364182193E0","1.396192921E1"
"2.392985250E0","-1.016462310E1","-1.082581806E1","2.119988434E0","1.500040835E1"
"2.403005250E0","-1.126806403E1","-1.113747700E1","2.645184759E0","1.606267921E1"
"2.413024250E0","-1.236042449E1","-1.153563964E1","3.329866523E0","1.723192057E1"
"2.423044250E0","-1.370657749E1","-1.193879580E1","3.492679319E0","1.850956295E1"
"2.433064250E0","-1.502129119E1","-1.222895569E1","2.910377916E0","1.958716023E1"
"2.443087583E0","-1.596249644E1","-1.221864705E1","2.316913594E0","2.023523454E1"
"2.453107583E0","-1.648610408E1","-1.247112632E1","2.397686446E0","2.081032243E1"
"2.463127583E0","-1.703059563E1","-1.290244852E1","2.803507771E0","2.154933923E1"
"2.473146583E0","-1.751475210E1","-1.324219630E1","3.292373006E0","2.220274812E1"
"2.483166583E0","-1.809020934E1","-1.376354107E1","3.853375049E0","2.305513470E1"
"2.493186583E0","-1.923357506E1","-1.421734465E1","4.499663117E0","2.433742522E1"
"2.503206583E0","-2.039151906E1","-1.439545200E1","5.152816694E0","2.548714593E1"
"2.513226583E0","-2.089731023E1","-1.432132100E1","5.681958135E0","2.596309801E1"
"2.523245583E0","-2.112310631E1","-1.390544130E1","5.858263382E0","2.595893233E1"
"2.533265583E0","-2.078978461E1","-1.291404355E1","5.546951773E0","2.509494648E1"
"2.543285583E0","-1.967777751E1","-1.167112781E1","5.168086113E0","2.345504777E1"
"2.553305583E0","-1.835061860E1","-1.056823535E1","5.094780740E0","2.178048650E1"
"2.563325583E0","-1.679127611E1","-9.451803077E0","5.242998301E0","1.996929057E1"
"2.573344583E0","-1.521750737E1","-8.226956409E0","5.476828455E0","1.814527466E1"
"2.583364583E0","-1.413574909E1","-7.142792580E0","5.875486940E0","1.689260889E1"
"2.593384583E0","-1.365795673E1","-6.359546934E0","6.367321976E0","1.635623454E1"
"2.603404583E0","-1.371795618E1","-5.908361156E0","6.822678573E0","1.642071850E1"
"2.613424583E0","-1.413209809E1","-5.745303361E0","7.268332300E0","1.689832422E1"
"2.623443583E0","-1.482149885E1","-5.614616922E0","7.249166297E0","1.742845843E1"
"2.633463583E0","-1.516460411E1","-5.179539639E0","7.112895182E0","1.753243071E1"
"2.643483583E0","-1.510390182E1","-4.639259836E0","6.877053001E0","1.723207591E1"
"2.653503583E0","-1.458793533E1","-3.955882294E0","6.054248602E0","1.628222306E1"
"2.663523583E0","-1.350275642E1","-3.071160559E0","4.853600928E0","1.467357830E1"
"2.673542583E0","-1.212498284E1","-2.233322091E0","4.145896338E0","1.300735918E1"
"2.683562583E0","-1.064259088E1","-1.686319306E0","4.925007418E0","1.184753610E1"
"2.693582583E0","-8.415182959E0","-1.213336863E0","7.661489725E0","1.144490784E1"
"2.703602583E0","-6.693117723E0","-6.670264611E-1","9.461224696E0","1.160851075E1"
"2.713622583E0","-5.580360425E0","-7.345158282E-1","9.014786273E0","1.062762003E1"
"2.723641583E0","-4.417156858E0","-1.453576735E0","6.114274364E0","7.681699748E0"
"2.733661583E0","8.931037188E-1","-1.763115906E0","4.064121857E-1","2.017766789E0"
"2.743681583E0","1.211473384E1","1.921281408E-1","-4.543733289E0","1.294021644E1"
"2.753701583E0","2.594316965E1","1.744249572E0","-4.819753735E0","2.644466835E1"
"2.763721583E0","3.748828646E1","1.605706960E0","-2.820086381E0","3.762848394E1"
"2.773740583E0","4.508103631E1","2.789195834E0","1.205753024E0","4.518332977E1"
"2.783760583E0","4.628419215E1","2.805069562E0","5.071789488E0","4.664566332E1"
"2.793780583E0","4.626670196E1","2.255578787E0","6.161947882E0","4.672970092E1"
"2.803800583E0","4.775189941E1","2.497939590E0","4.288805212E0","4.800913923E1"
"2.813820583E0","4.649900950E1","2.481550137E0","-1.372443840E-2","4.656518188E1"
"2.823839583E0","4.033522559E1","2.223740551E0","-5.461849058E0","4.076404348E1"
"2.833859583E0","3.180714342E1","1.154791616E0","-9.198147354E0","3.313055736E1"
"2.843879583E0","2.307953789E1","3.996710770E-1","-1.040583946E1","2.532007703E1"
"2.853899583E0","1.612463506E1","-6.038150632E-1","-9.005940020E0","1.847905311E1"
"2.863919583E0","9.964525537E0","-2.013315632E0","-6.776247003E0","1.221731282E1"
"2.873938583E0","4.501031073E0","-2.747527113E0","-5.271822735E0","7.456560930E0"
"2.883958583E0","5.859629291E-1","-2.725376691E0","-4.229823178E0","5.065810377E0"
"2.893978583E0","-2.087815592E0","-2.835587350E0","-3.101000947E0","4.692092970E0"
"2.903998583E0","-3.550445132E0","-2.860731839E0","-1.584545448E0","4.827031341E0"
"2.914018583E0","-4.281476896E0","-2.921425061E0","-1.620406714E-1","5.185752210E0"
"2.924037583E0","-4.559670460E0","-3.352801641E0","7.776644790E-1","5.712848291E0"
"2.934057583E0","-4.756824539E0","-3.840040766E0","1.529890354E0","6.301893150E0"
"2.944077583E0","-5.202116323E0","-4.130371688E0","1.782497087E0","6.877447229E0"
"2.954097583E0","-5.337795115E0","-4.224225346E0","1.702071851E0","7.016636306E0"
"2.964117583E0","-5.007808084E0","-4.271990374E0","1.642591635E0","6.784257575E0"
"2.974136583E0","-4.521555385E0","-4.282227387E0","1.653890795E0","6.443391130E0"
"2.984156583E0","-4.251757838E0","-4.413032232E0","1.735864373E0","6.369106948E0"
"2.994176583E0","-4.293052629E0","-4.504828255E0","1.750154968E0","6.464272650E0"
"3.004196583E0","-4.353223402E0","-4.491707103E0","1.941876983E0","6.549570437E0"
"3.014216583E0","-3.820015807E0","-4.341004768E0","2.639161250E0","6.356257960E0"
"3.024235583E0","-4.586431412E0","-5.225753692E0","2.688811420E0","7.454767710E0"
"3.034255583E0","-6.075104451E0","-6.378611780E0","2.714873630E0","9.217598448E0"
"3.044275583E0","-6.497037778E0","-7.053570501E0","2.485306388E0","9.906619229E0"
